Price,Open,Close
Ticker,SPY,SPY
Date,,
2003-03-18,87.1500015258789,87.29000091552734
2003-03-19,87.27999877929688,87.95999908447266
2003-03-20,87.33000183105469,88.1500015258789
2003-03-21,88.80000305175781,89.66999816894531
2003-03-24,88.0199966430664,86.69000244140625
2003-03-25,86.73999786376953,87.5199966430664
2003-03-26,87.55999755859375,87.08000183105469
2003-03-27,86.4000015258789,87.1500015258789
2003-03-28,86.47000122070312,86.70999908447266
2003-03-31,85.3499984741211,84.73999786376953
2003-04-01,85.25,86.04000091552734
2003-04-02,87.54000091552734,88.12000274658203
2003-04-03,88.87000274658203,87.69999694824219
2003-04-04,88.43000030517578,88.22000122070312
2003-04-07,90.33999633789062,88.05000305175781
2003-04-08,88.30000305175781,88.19000244140625
2003-04-09,88.36000061035156,87.02999877929688
2003-04-10,87.08999633789062,87.51000213623047
2003-04-11,88.16000366210938,87.1500015258789
2003-04-14,87.47000122070312,88.94999694824219
2003-04-15,88.83999633789062,89.77999877929688
2003-04-16,89.91000366210938,88.25
2003-04-17,88.30000305175781,89.55999755859375
2003-04-21,89.86000061035156,89.6500015258789
2003-04-22,89.0999984741211,91.33999633789062
2003-04-23,91.62000274658203,92.18000030517578
2003-04-24,91.52999877929688,91.36000061035156
2003-04-25,91.30000305175781,90.2300033569336
2003-04-28,90.44000244140625,91.79000091552734
2003-04-29,92.13999938964844,92.11000061035156
2003-04-30,91.91000366210938,91.91000366210938
2003-05-01,91.91999816894531,91.9000015258789
2003-05-02,91.55999755859375,93.20999908447266
2003-05-05,93.47000122070312,93.02999877929688
2003-05-06,93.04000091552734,93.91000366210938
2003-05-07,93.41999816894531,93.38999938964844
2003-05-08,92.5199966430664,92.44999694824219
2003-05-09,92.83000183105469,93.7300033569336
2003-05-12,93.5,94.87999725341797
2003-05-13,94.52999877929688,94.70999908447266
2003-05-14,95.08999633789062,94.51000213623047
2003-05-15,94.88999938964844,95.11000061035156
2003-05-16,94.88999938964844,94.87000274658203
2003-05-19,94.1500015258789,92.6500015258789
2003-05-20,92.81999969482422,92.45999908447266
2003-05-21,92.11000061035156,92.6500015258789
2003-05-22,92.94999694824219,93.56999969482422
2003-05-23,93.52999877929688,93.76000213623047
2003-05-27,93.30000305175781,95.4000015258789
2003-05-28,95.8499984741211,95.66999816894531
2003-05-29,95.87999725341797,95.41999816894531
2003-05-30,95.9000015258789,96.94999694824219
2003-06-02,97.52999877929688,97.3499984741211
2003-06-03,97.1500015258789,97.75
2003-06-04,97.66000366210938,99.16000366210938
2003-06-05,98.58000183105469,99.6500015258789
2003-06-06,100.4000015258789,99.26000213623047
2003-06-09,98.7699966430664,98.25
2003-06-10,98.45999908447266,99.25
2003-06-11,99.16000366210938,100.30000305175781
2003-06-12,100.75,100.61000061035156
2003-06-13,100.61000061035156,99.55999755859375
2003-06-16,99.95999908447266,101.66000366210938
2003-06-17,102.06999969482422,101.66000366210938
2003-06-18,101.29000091552734,101.56999969482422
2003-06-19,101.63999938964844,100.0199966430664
2003-06-20,100.38999938964844,99.44000244140625
2003-06-23,99.44999694824219,98.41999816894531
2003-06-24,98.22000122070312,98.5199966430664
2003-06-25,98.52999877929688,97.52999877929688
2003-06-26,97.77999877929688,98.80000305175781
2003-06-27,98.75,97.66000366210938
2003-06-30,98.22000122070312,97.62999725341797
2003-07-01,97.25,98.52999877929688
2003-07-02,98.7699966430664,99.7699966430664
2003-07-03,99.06999969482422,98.73999786376953
2003-07-07,99.6500015258789,100.69999694824219
2003-07-08,100.5,101.1500015258789
2003-07-09,100.91999816894531,100.58000183105469
2003-07-10,99.83999633789062,99.30000305175781
2003-07-11,99.38999938964844,100.23999786376953
2003-07-14,101.19999694824219,100.7300033569336
2003-07-15,101.37999725341797,100.51000213623047
2003-07-16,100.80999755859375,99.91999816894531
2003-07-17,99.1500015258789,98.5
2003-07-18,99.0199966430664,99.51000213623047
2003-07-21,99.44999694824219,98.27999877929688
2003-07-22,98.69000244140625,99.16999816894531
2003-07-23,99.20999908447266,99.23999786376953
2003-07-24,99.98999786376953,98.48999786376953
2003-07-25,98.66000366210938,100.2300033569336
2003-07-28,100.37000274658203,99.86000061035156
2003-07-29,100.13999938964844,99.4000015258789
2003-07-30,99.5999984741211,99.16000366210938
2003-07-31,99.9800033569336,99.38999938964844
2003-08-01,99.19000244140625,98.51000213623047
2003-08-04,98.30999755859375,98.51000213623047
2003-08-05,98.41000366210938,96.41999816894531
2003-08-06,96.69000244140625,96.9800033569336
2003-08-07,97.16999816894531,98.0
2003-08-08,98.31999969482422,98.27999877929688
2003-08-11,98.26000213623047,98.6500015258789
2003-08-12,98.70999908447266,99.55000305175781
2003-08-13,99.81999969482422,99.04000091552734
2003-08-14,99.0999984741211,99.30999755859375
2003-08-15,99.36000061035156,99.62000274658203
2003-08-18,99.93000030517578,100.4800033569336
2003-08-19,100.69000244140625,100.86000061035156
2003-08-20,100.29000091552734,100.44999694824219
2003-08-21,101.05000305175781,100.7699966430664
2003-08-22,101.75,99.7699966430664
2003-08-25,99.70999908447266,99.93000030517578
2003-08-26,99.5,100.11000061035156
2003-08-27,100.05000305175781,100.13999938964844
2003-08-28,100.4000015258789,100.76000213623047
2003-08-29,100.61000061035156,101.44000244140625
2003-09-02,101.63999938964844,102.80000305175781
2003-09-03,103.02999877929688,103.36000061035156
2003-09-04,103.0999984741211,103.41000366210938
