Price,Open,Close
Ticker,QQQ,QQQ
Date,,
2008-07-08,44.95000076293945,45.970001220703125
2008-07-09,45.959999084472656,44.75
2008-07-10,44.81999969482422,45.279998779296875
2008-07-11,44.810001373291016,44.560001373291016
2008-07-14,45.13999938964844,44.22999954223633
2008-07-15,44.0099983215332,44.2400016784668
2008-07-16,44.36000061035156,45.34000015258789
2008-07-17,45.61000061035156,45.63999938964844
2008-07-18,45.13999938964844,44.59000015258789
2008-07-21,45.0,44.779998779296875
2008-07-22,44.029998779296875,44.779998779296875
2008-07-23,44.849998474121094,45.369998931884766
2008-07-24,45.58000183105469,44.689998626708984
2008-07-25,44.97999954223633,45.27000045776367
2008-07-28,45.2599983215332,44.41999816894531
2008-07-29,44.61000061035156,45.34000015258789
2008-07-30,45.470001220703125,45.56999969482422
2008-07-31,45.119998931884766,45.459999084472656
2008-08-01,45.5099983215332,44.880001068115234
2008-08-04,44.869998931884766,44.43000030517578
2008-08-05,44.88999938964844,45.93000030517578
2008-08-06,45.95000076293945,46.630001068115234
2008-08-07,46.349998474121094,46.27000045776367
2008-08-08,46.2400016784668,47.31999969482422
2008-08-11,47.29999923706055,47.75
2008-08-12,47.7400016784668,47.79999923706055
2008-08-13,47.720001220703125,47.70000076293945
2008-08-14,47.540000915527344,48.25
2008-08-15,48.33000183105469,48.15999984741211
2008-08-18,48.29999923706055,47.599998474121094
2008-08-19,47.36000061035156,47.0099983215332
2008-08-20,47.34000015258789,47.09000015258789
2008-08-21,46.7400016784668,46.869998931884766
2008-08-22,47.119998931884766,47.4900016784668
2008-08-25,47.15999984741211,46.4900016784668
2008-08-26,46.52000045776367,46.43000030517578
2008-08-27,46.45000076293945,46.72999954223633
2008-08-28,46.91999816894531,47.11000061035156
2008-08-29,46.61000061035156,46.119998931884766
2008-09-02,46.869998931884766,45.54999923706055
2008-09-03,45.45000076293945,45.119998931884766
2008-09-04,44.86000061035156,43.65999984741211
2008-09-05,43.279998779296875,43.45000076293945
2008-09-08,44.02000045776367,43.369998931884766
2008-09-09,43.349998474121094,42.45000076293945
2008-09-10,42.86000061035156,42.79999923706055
2008-09-11,42.20000076293945,43.599998474121094
2008-09-12,43.22999954223633,43.43000030517578
2008-09-15,42.400001525878906,42.08000183105469
2008-09-16,41.47999954223633,42.40999984741211
2008-09-17,41.869998931884766,40.209999084472656
2008-09-18,41.099998474121094,41.56999969482422
2008-09-19,43.77000045776367,42.900001525878906
2008-09-22,42.7400016784668,40.880001068115234
2008-09-23,41.20000076293945,40.56999969482422
2008-09-24,40.810001373291016,40.849998474121094
2008-09-25,41.22999954223633,41.5
2008-09-26,40.310001373291016,41.08000183105469
2008-09-29,40.2599983215332,37.81999969482422
2008-09-30,37.720001220703125,38.90999984741211
2008-10-01,38.84000015258789,38.5
2008-10-02,38.25,36.75
2008-10-03,37.2599983215332,36.18000030517578
2008-10-06,35.2599983215332,34.86000061035156
2008-10-07,35.13999938964844,32.650001525878906
2008-10-08,31.950000762939453,32.38999938964844
2008-10-09,33.150001525878906,31.520000457763672
2008-10-10,30.520000457763672,31.31999969482422
2008-10-13,32.86000061035156,35.130001068115234
2008-10-14,36.150001525878906,33.61000061035156
2008-10-15,33.22999954223633,30.600000381469727
2008-10-16,30.809999465942383,32.2599983215332
2008-10-17,31.670000076293945,32.29999923706055
2008-10-20,32.7599983215332,33.20000076293945
2008-10-21,32.65999984741211,31.479999542236328
2008-10-22,31.3700008392334,30.610000610351562
2008-10-23,30.489999771118164,30.489999771118164
2008-10-24,28.229999542236328,29.510000228881836
2008-10-27,29.170000076293945,28.690000534057617
2008-10-28,29.68000030517578,31.860000610351562
2008-10-29,31.90999984741211,31.780000686645508
2008-10-30,32.66999816894531,32.84000015258789
2008-10-31,32.369998931884766,32.88999938964844
2008-11-03,32.810001373291016,32.81999969482422
2008-11-04,33.459999084472656,33.75
2008-11-05,33.529998779296875,31.989999771118164
2008-11-06,31.489999771118164,30.559999465942383
2008-11-07,30.920000076293945,31.190000534057617
2008-11-10,31.969999313354492,30.770000457763672
2008-11-11,30.479999542236328,30.100000381469727
2008-11-12,29.649999618530273,28.709999084472656
2008-11-13,28.610000610351562,30.459999084472656
2008-11-14,29.780000686645508,28.979999542236328
2008-11-17,28.489999771118164,28.3700008392334
2008-11-18,28.559999465942383,28.34000015258789
2008-11-19,28.399999618530273,26.860000610351562
2008-11-20,26.530000686645508,25.559999465942383
2008-11-21,26.010000228881836,26.670000076293945
2008-11-24,27.219999313354492,28.299999237060547
2008-11-25,28.610000610351562,28.170000076293945
2008-11-26,27.8799991607666,29.350000381469727
2008-11-28,29.020000457763672,29.1200008392334
2008-12-01,28.5,26.93000030517578
2008-12-02,27.299999237060547,27.829999923706055
2008-12-03,27.1299991607666,28.6200008392334
2008-12-04,28.170000076293945,27.809999465942383
2008-12-05,27.5,28.940000534057617
2008-12-08,29.59000015258789,30.079999923706055
